Date,BitCoin,Gold,Flag,Delta_BitCoin,Delta_Gold
01-05-2020,7347.89,1548.75,0,21.539999999999964,0.0
01-06-2020,7351.57,1573.1,1,3.6799999999993815,24.34999999999991
01-07-2020,7759.24,1567.85,1,407.6700000000001,-5.25
01-08-2020,8165.47,1571.95,1,406.2300000000005,4.100000000000136
01-09-2020,8042.65,1550.75,1,-122.82000000000062,-21.200000000000045
01-10-2020,7817.92,1553.6,1,-224.72999999999956,2.849999999999909
01-11-2020,8184.66,1553.6,0,366.7399999999998,0.0
01-12-2020,8021.49,1553.6,0,-163.17000000000007,0.0
01-13-2020,8173.97,1549.9,1,152.48000000000047,-3.699999999999818
01-14-2020,8105.24,1545.1,1,-68.73000000000047,-4.800000000000182
01-15-2020,8842.42,1549.0,1,737.1800000000003,3.900000000000091
01-16-2020,8813.89,1554.55,1,-28.530000000000655,5.5499999999999545
01-17-2020,8722.03,1557.6,1,-91.85999999999876,3.0499999999999545
01-18-2020,8900.34,1557.6,0,178.3099999999995,0.0
01-19-2020,8910.85,1557.6,0,10.510000000000218,0.0
01-20-2020,8703.36,1560.15,1,-207.48999999999978,2.550000000000182
01-21-2020,8626.47,1551.3,1,-76.89000000000124,-8.850000000000136
01-22-2020,8722.26,1556.9,1,95.79000000000087,5.600000000000136
01-23-2020,8658.94,1562.9,1,-63.31999999999971,6.0
01-24-2020,8388.11,1564.3,1,-270.8299999999999,1.3999999999998636
01-25-2020,8428.17,1564.3,0,40.05999999999949,0.0
01-26-2020,8327.36,1564.3,0,-100.80999999999949,0.0
01-27-2020,8588.42,1580.1,1,261.0599999999995,15.799999999999955
01-28-2020,8895.78,1574.0,1,307.3600000000006,-6.099999999999909
01-29-2020,9385.69,1573.45,1,489.90999999999985,-0.5499999999999545
01-30-2020,9279.81,1578.25,1,-105.88000000000102,4.7999999999999545
01-31-2020,9502.37,1584.2,1,222.5600000000013,5.9500000000000455
02-01-2020,9333.77,1584.2,0,-168.60000000000036,0.0
02-02-2020,9378.09,1584.2,0,44.31999999999971,0.0
02-03-2020,9314.56,1574.75,1,-63.530000000000655,-9.450000000000045
02-04-2020,9162.14,1558.35,1,-152.42000000000007,-16.40000000000009
02-05-2020,9162.14,1553.3,1,0.0,-5.0499999999999545
02-06-2020,9614.9,1563.3,1,452.7600000000002,10.0
02-07-2020,9755.66,1572.65,1,140.76000000000022,9.350000000000136
02-08-2020,9807.54,1572.65,0,51.88000000000102,0.0
02-09-2020,9907.12,1572.65,0,99.57999999999993,0.0
02-10-2020,10162.41,1573.2,1,255.28999999999905,0.5499999999999545
02-11-2020,9854.79,1570.5,1,-307.619999999999,-2.7000000000000455
02-12-2020,10275.38,1563.7,1,420.5899999999983,-6.7999999999999545
02-13-2020,10354.3,1575.05,1,78.92000000000007,11.349999999999909
02-14-2020,10242.43,1581.4,1,-111.86999999999898,6.350000000000136
02-15-2020,10368.53,1581.4,0,126.10000000000036,0.0
02-16-2020,9904.17,1581.4,0,-464.3600000000006,0.0
02-17-2020,9937.67,1580.8,1,33.5,-0.6000000000001364
02-18-2020,9703.93,1589.85,1,-233.73999999999978,9.049999999999955
02-19-2020,10180.65,1604.2,1,476.71999999999935,14.350000000000136
02-20-2020,9604.72,1619.0,1,-575.9300000000003,14.799999999999955
02-21-2020,9606.86,1643.3,1,2.140000000001237,24.299999999999955
02-22-2020,9696.58,1643.3,0,89.71999999999935,0.0
02-23-2020,9669.63,1643.3,0,-26.950000000000728,0.0
02-24-2020,9989.39,1671.65,1,319.7600000000002,28.350000000000136
02-25-2020,9663.75,1650.3,1,-325.6399999999994,-21.350000000000136
02-26-2020,9309.15,1634.9,1,-354.60000000000036,-15.399999999999864
02-27-2020,8785.52,1652.0,1,-523.6299999999992,17.09999999999991
02-28-2020,8804.72,1609.85,1,19.19999999999891,-42.15000000000009
02-29-2020,8712.35,1609.85,0,-92.36999999999898,0.0
03-01-2020,8534.17,1609.85,0,-178.1800000000003,0.0
03-02-2020,8912.82,1599.65,1,378.64999999999964,-10.199999999999818
03-03-2020,8912.82,1615.5,1,0.0,15.849999999999909
03-04-2020,8754.34,1641.85,1,-158.47999999999956,26.34999999999991
03-05-2020,8758.9,1659.6,1,4.559999999999491,17.75
03-06-2020,9067.39,1683.65,1,308.4899999999998,24.050000000000182
03-07-2020,9155.89,1683.65,0,88.5,0.0
03-08-2020,8898.63,1683.65,0,-257.2600000000002,0.0
03-09-2020,8039.38,1672.5,1,-859.2499999999991,-11.150000000000091
03-10-2020,7931.94,1655.7,1,-107.44000000000051,-16.799999999999955
03-11-2020,7885.46,1653.75,1,-46.47999999999956,-1.9500000000000455
03-12-2020,7936.65,1570.7,1,51.1899999999996,-83.04999999999995
03-13-2020,4830.21,1562.8,1,-3106.4399999999996,-7.900000000000091
03-14-2020,5609.03,1562.8,0,778.8199999999997,0.0
03-15-2020,5166.26,1562.8,0,-442.7699999999995,0.0
03-16-2020,5348.44,1487.7,1,182.17999999999938,-75.09999999999991
03-17-2020,5026.35,1536.2,1,-322.08999999999924,48.5
03-18-2020,5357.61,1498.2,1,331.2599999999993,-38.0
03-19-2020,5410.23,1474.25,1,52.61999999999989,-23.950000000000045
03-20-2020,6195.2,1494.4,1,784.9700000000003,20.15000000000009
03-21-2020,6226.44,1494.4,0,31.23999999999978,0.0
03-22-2020,6189.85,1494.4,0,-36.589999999999236,0.0
03-23-2020,5822.62,1525.4,1,-367.2300000000005,31.0
03-24-2020,6502.16,1605.75,1,679.54,80.34999999999991
03-25-2020,6768.49,1605.45,1,266.3299999999999,-0.2999999999999545
03-26-2020,6698.46,1634.8,1,-70.02999999999975,29.34999999999991
03-27-2020,6763.75,1617.3,1,65.28999999999996,-17.5
03-28-2020,6369.09,1617.3,0,-394.65999999999985,0.0
03-29-2020,6260.95,1617.3,0,-108.14000000000033,0.0
03-30-2020,5885.41,1618.3,1,-375.53999999999996,1.0
03-31-2020,6405.29,1608.95,1,519.8800000000001,-9.349999999999909
04-01-2020,6428.28,1576.55,1,22.98999999999978,-32.40000000000009
04-02-2020,6652.87,1616.8,1,224.59000000000015,40.25
04-03-2020,6809.11,1613.1,1,156.23999999999978,-3.7000000000000455
04-04-2020,6741.67,1613.1,0,-67.4399999999996,0.0
04-05-2020,6871.69,1613.1,0,130.01999999999953,0.0
04-06-2020,6777.44,1648.3,1,-94.25,35.200000000000045
04-07-2020,7343.2,1649.25,1,565.7600000000002,0.9500000000000455
04-08-2020,7205.55,1647.8,1,-137.64999999999964,-1.4500000000000455
04-09-2020,7365.03,1680.65,1,159.47999999999956,32.850000000000136
04-10-2020,7293.69,1680.65,0,-71.34000000000015,0.0
04-11-2020,6873.24,1680.65,0,-420.4499999999998,0.0
04-12-2020,6891.6,1680.65,0,18.360000000000582,0.0
04-13-2020,6915.37,1680.65,0,23.769999999999527,0.0
04-14-2020,6857.66,1741.9,1,-57.710000000000036,61.25
04-15-2020,6871.95,1718.65,1,14.289999999999964,-23.25
04-16-2020,6623.8,1729.5,1,-248.14999999999964,10.849999999999909
04-17-2020,7112.27,1692.55,1,488.47000000000025,-36.950000000000045
04-18-2020,7034.89,1692.55,0,-77.38000000000011,0.0
04-19-2020,7259.36,1692.55,0,224.46999999999935,0.0
04-20-2020,7130.04,1686.2,1,-129.3199999999997,-6.349999999999909
04-21-2020,6840.24,1682.05,1,-289.8000000000002,-4.150000000000091
04-22-2020,6852.52,1710.55,1,12.280000000000655,28.5
04-23-2020,7130.99,1736.25,1,278.46999999999935,25.700000000000045
04-24-2020,7477.6,1715.9,1,346.6100000000006,-20.34999999999991
04-25-2020,7507.08,1715.9,0,29.479999999999563,0.0
04-26-2020,7549.52,1715.9,0,42.44000000000051,0.0
04-27-2020,7699.27,1714.95,1,149.75,-0.9500000000000455
04-28-2020,7790.66,1691.55,1,91.38999999999942,-23.40000000000009
04-29-2020,7765.33,1703.35,1,-25.329999999999927,11.799999999999955
04-30-2020,8777.63,1702.75,1,1012.2999999999993,-0.599999999999909
05-01-2020,8628.77,1686.25,1,-148.85999999999876,-16.5
05-02-2020,8824.66,1686.25,0,195.88999999999942,0.0
05-03-2020,8973.82,1686.25,0,149.15999999999985,0.0
05-04-2020,8903.95,1709.1,1,-69.86999999999898,22.84999999999991
05-05-2020,8885.93,1699.55,1,-18.020000000000437,-9.549999999999955
05-06-2020,9030.96,1691.5,1,145.02999999999884,-8.049999999999955
05-07-2020,9170.79,1704.05,1,139.83000000000175,12.549999999999955
05-08-2020,10002.48,1704.05,0,831.6899999999987,0.0
05-09-2020,9821.8,1704.05,0,-180.6800000000003,0.0
05-10-2020,9527.39,1704.05,0,-294.40999999999985,0.0
05-11-2020,8754.46,1702.75,1,-772.9300000000003,-1.2999999999999545
05-12-2020,8617.25,1702.4,1,-137.20999999999913,-0.34999999999990905
05-13-2020,8814.53,1708.4,1,197.28000000000065,6.0
05-14-2020,9305.93,1731.6,1,491.39999999999964,23.199999999999818
05-15-2020,9790.31,1735.35,1,484.3799999999992,3.75
05-16-2020,9303.59,1735.35,0,-486.71999999999935,0.0
05-17-2020,9385.7,1735.35,0,82.11000000000058,0.0
05-18-2020,9669.4,1734.7,1,283.6999999999989,-0.6499999999998636
05-19-2020,9719.37,1737.95,1,49.970000000001164,3.25
05-20-2020,9785.74,1748.3,1,66.36999999999898,10.349999999999909
05-21-2020,9510.67,1724.9,1,-275.0699999999997,-23.399999999999864
05-22-2020,9057.57,1733.55,1,-453.10000000000036,8.649999999999864
05-23-2020,9167.26,1733.55,0,109.69000000000051,0.0
05-24-2020,9178.32,1733.55,0,11.05999999999949,0.0
05-25-2020,8730.73,1733.55,0,-447.59000000000015,0.0
05-26-2020,8899.66,1720.25,1,168.9300000000003,-13.299999999999955
05-27-2020,8842.85,1694.6,1,-56.80999999999949,-25.65000000000009
05-28-2020,9197.54,1717.35,1,354.6900000000005,22.75
05-29-2020,9569.21,1728.7,1,371.66999999999825,11.350000000000136
05-30-2020,9425.98,1728.7,0,-143.22999999999956,0.0
05-31-2020,9698.1,1728.7,0,272.1200000000008,0.0
06-01-2020,9450.84,1730.6,1,-247.26000000000022,1.8999999999998636
06-02-2020,10204.23,1742.15,1,753.3899999999994,11.550000000000182
06-03-2020,9525.57,1705.35,1,-678.6599999999999,-36.80000000000018
06-04-2020,9658.04,1700.05,1,132.47000000000116,-5.2999999999999545
06-05-2020,9794.56,1683.45,1,136.51999999999862,-16.59999999999991
06-06-2020,9623.75,1683.45,0,-170.8099999999995,0.0
06-07-2020,9670.43,1683.45,0,46.68000000000029,0.0
06-08-2020,9753.85,1690.35,1,83.42000000000007,6.899999999999864
06-09-2020,9782.59,1713.5,1,28.73999999999978,23.15000000000009
06-10-2020,9775.15,1722.05,1,-7.440000000000509,8.549999999999955
06-11-2020,9892.13,1738.25,1,116.97999999999956,16.200000000000045
06-12-2020,9286.42,1733.5,1,-605.7099999999991,-4.75
06-13-2020,9459.97,1733.5,0,173.54999999999927,0.0
06-14-2020,9473.5,1733.5,0,13.530000000000655,0.0
06-15-2020,9330.07,1710.45,1,-143.4300000000003,-23.049999999999955
06-16-2020,9426.7,1719.85,1,96.63000000000102,9.399999999999864
06-17-2020,9526.0,1724.35,1,99.29999999999927,4.5
06-18-2020,9454.81,1719.5,1,-71.19000000000051,-4.849999999999909
06-19-2020,9380.03,1734.75,1,-74.77999999999884,15.25
06-20-2020,9300.15,1734.75,0,-79.88000000000102,0.0
06-21-2020,9357.43,1734.75,0,57.280000000000655,0.0
06-22-2020,9284.78,1761.85,1,-72.64999999999964,27.09999999999991
06-23-2020,9691.9,1768.9,1,407.119999999999,7.050000000000182
06-24-2020,9621.49,1766.05,1,-70.40999999999985,-2.8500000000001364
06-25-2020,9276.58,1756.55,1,-344.90999999999985,-9.5
06-26-2020,9240.85,1747.6,1,-35.72999999999956,-8.950000000000045
06-27-2020,9154.45,1747.6,0,-86.39999999999964,0.0
06-28-2020,9004.23,1747.6,0,-150.22000000000116,0.0
06-29-2020,9127.47,1771.6,1,123.23999999999978,24.0
06-30-2020,9185.35,1768.1,1,57.88000000000102,-3.5
07-01-2020,9133.97,1771.05,1,-51.38000000000102,2.9500000000000455
07-02-2020,9236.38,1777.45,1,102.40999999999985,6.400000000000091
07-03-2020,9087.98,1772.9,1,-148.39999999999964,-4.5499999999999545
07-04-2020,9072.42,1772.9,0,-15.55999999999949,0.0
07-05-2020,9131.31,1772.9,0,58.88999999999942,0.0
07-06-2020,9089.09,1787.9,1,-42.219999999999345,15.0
07-07-2020,9348.91,1789.55,1,259.8199999999997,1.6499999999998636
07-08-2020,9256.23,1811.1,1,-92.68000000000029,21.549999999999955
07-09-2020,9440.07,1812.1,1,183.84000000000015,1.0
07-10-2020,9238.04,1803.1,1,-202.02999999999884,-9.0
07-11-2020,9287.4,1803.1,0,49.35999999999876,0.0
07-12-2020,9235.96,1803.1,0,-51.44000000000051,0.0
07-13-2020,9295.9,1807.5,1,59.94000000000051,4.400000000000091
07-14-2020,9238.13,1801.9,1,-57.77000000000044,-5.599999999999909
07-15-2020,9254.52,1804.6,1,16.390000000001237,2.699999999999818
07-16-2020,9193.51,1807.7,1,-61.01000000000022,3.1000000000001364
07-17-2020,9131.0,1807.35,1,-62.51000000000022,-0.3500000000001364
07-18-2020,9154.19,1807.35,0,23.19000000000051,0.0
07-19-2020,9174.71,1807.35,0,20.519999999998618,0.0
07-20-2020,9214.66,1815.65,1,39.95000000000073,8.300000000000182
07-21-2020,9163.87,1842.55,1,-50.789999999999054,26.899999999999864
07-22-2020,9392.66,1852.4,1,228.78999999999905,9.850000000000136
07-23-2020,9537.4,1878.3,1,144.73999999999978,25.899999999999864
07-24-2020,9613.11,1902.1,1,75.71000000000095,23.799999999999955
07-25-2020,9551.28,1902.1,0,-61.82999999999993,0.0
07-26-2020,9707.5,1902.1,0,156.21999999999935,0.0
07-27-2020,9938.83,1936.65,1,231.32999999999993,34.55000000000018
07-28-2020,11042.4,1940.9,1,1103.5699999999997,4.25
07-29-2020,10934.94,1950.9,1,-107.45999999999913,10.0
07-30-2020,11102.67,1957.65,1,167.72999999999956,6.75
07-31-2020,11114.93,1964.9,1,12.260000000000218,7.25
08-01-2020,11343.88,1964.9,0,228.9499999999989,0.0
08-02-2020,11823.69,1964.9,0,479.8100000000013,0.0
08-03-2020,11077.77,1958.55,1,-745.9200000000001,-6.350000000000136
08-04-2020,11242.57,1977.9,1,164.79999999999927,19.350000000000136
08-05-2020,11194.25,2048.15,1,-48.31999999999971,70.25
08-06-2020,11750.28,2067.15,1,556.0300000000007,19.0
08-07-2020,11772.94,2031.15,1,22.659999999999854,-36.0
08-08-2020,11605.6,2031.15,0,-167.34000000000015,0.0
08-09-2020,11767.6,2031.15,0,162.0,0.0
08-10-2020,11684.06,2044.5,1,-83.54000000000087,13.349999999999909
08-11-2020,11893.03,1939.65,1,208.97000000000116,-104.84999999999991
08-12-2020,11392.43,1931.9,1,-500.60000000000036,-7.75
08-13-2020,11573.11,1944.25,1,180.6800000000003,12.349999999999909
08-14-2020,11777.43,1944.75,1,204.3199999999997,0.5
08-15-2020,11774.38,1944.75,0,-3.0500000000010914,0.0
08-16-2020,11873.98,1944.75,0,99.60000000000036,0.0
08-17-2020,11914.01,1972.85,1,40.030000000000655,28.09999999999991
08-18-2020,12293.72,2008.75,1,379.7099999999991,35.90000000000009
08-19-2020,11969.53,1981.0,1,-324.1899999999987,-27.75
08-20-2020,11734.0,1927.15,1,-235.53000000000065,-53.84999999999991
08-21-2020,11865.82,1924.35,1,131.8199999999997,-2.800000000000182
08-22-2020,11522.8,1924.35,0,-343.02000000000044,0.0
08-23-2020,11683.44,1924.35,0,160.64000000000124,0.0
08-24-2020,11653.02,1943.95,1,-30.420000000000073,19.600000000000136
08-25-2020,11763.93,1911.15,1,110.90999999999985,-32.799999999999955
08-26-2020,11337.4,1932.95,1,-426.53000000000065,21.799999999999955
08-27-2020,11467.37,1923.85,1,129.97000000000116,-9.100000000000136
08-28-2020,11302.01,1957.35,1,-165.36000000000058,33.5
08-29-2020,11534.75,1957.35,0,232.73999999999978,0.0
08-30-2020,11481.64,1957.35,0,-53.11000000000058,0.0
08-31-2020,11707.78,1957.35,0,226.14000000000124,0.0
09-01-2020,11659.57,1972.35,1,-48.210000000000946,15.0
09-02-2020,11923.25,1947.05,1,263.6800000000003,-25.299999999999955
09-03-2020,11397.44,1940.45,1,-525.8099999999995,-6.599999999999909
09-04-2020,10187.51,1926.3,1,-1209.9300000000003,-14.150000000000091
09-05-2020,10467.89,1926.3,0,280.3799999999992,0.0
09-06-2020,10159.62,1926.3,0,-308.2699999999986,0.0
09-07-2020,10254.93,1928.45,1,95.30999999999949,2.150000000000091
09-08-2020,10367.74,1910.95,1,112.80999999999949,-17.5
09-09-2020,10121.52,1947.2,1,-246.21999999999935,36.25
09-10-2020,10227.83,1966.25,1,106.30999999999949,19.049999999999955
09-11-2020,10352.66,1947.4,1,124.82999999999993,-18.84999999999991
09-12-2020,10395.44,1947.4,0,42.780000000000655,0.0
09-13-2020,10446.44,1947.4,0,51.0,0.0
09-14-2020,10330.77,1958.7,1,-115.67000000000007,11.299999999999955
09-15-2020,10674.64,1949.35,1,343.869999999999,-9.350000000000136
09-16-2020,10785.62,1961.8,1,110.98000000000138,12.450000000000045
09-17-2020,10948.43,1936.25,1,162.8099999999995,-25.549999999999955
09-18-2020,10943.89,1950.85,1,-4.540000000000873,14.599999999999909
09-19-2020,10931.79,1950.85,0,-12.099999999998545,0.0
09-20-2020,11081.43,1950.85,0,149.63999999999942,0.0
09-21-2020,10919.65,1909.35,1,-161.78000000000065,-41.5
09-22-2020,10430.46,1906.0,1,-489.1900000000005,-3.349999999999909
09-23-2020,10532.22,1873.4,1,101.76000000000022,-32.59999999999991
09-24-2020,10234.48,1861.75,1,-297.7399999999998,-11.650000000000091
09-25-2020,10732.43,1859.7,1,497.9500000000007,-2.0499999999999545
09-26-2020,10692.84,1859.7,0,-39.590000000000146,0.0
09-27-2020,10732.4,1859.7,0,39.55999999999949,0.0
09-28-2020,10774.24,1864.3,1,41.840000000000146,4.599999999999909
09-29-2020,10692.33,1883.95,1,-81.90999999999985,19.65000000000009
09-30-2020,10840.8,1886.9,1,148.46999999999935,2.9500000000000455
10-01-2020,10777.92,1902.0,1,-62.8799999999992,15.099999999999909
10-02-2020,10619.24,1903.05,1,-158.6800000000003,1.0499999999999545
10-03-2020,10575.06,1903.05,0,-44.18000000000029,0.0
10-04-2020,10551.77,1903.05,0,-23.289999999999054,0.0
10-05-2020,10673.46,1909.6,1,121.68999999999869,6.5499999999999545
10-06-2020,10788.56,1913.4,1,115.10000000000036,3.800000000000182
10-07-2020,10603.74,1884.5,1,-184.8199999999997,-28.90000000000009
10-08-2020,10670.8,1887.45,1,67.05999999999949,2.9500000000000455
10-09-2020,10923.3,1923.25,1,252.5,35.799999999999955
10-10-2020,11063.19,1923.25,0,139.89000000000124,0.0
10-11-2020,11302.67,1923.25,0,239.47999999999956,0.0
10-12-2020,11376.61,1925.5,1,73.94000000000051,2.25
10-13-2020,11540.04,1891.3,1,163.4300000000003,-34.200000000000045
10-14-2020,11428.24,1910.05,1,-111.80000000000109,18.75
10-15-2020,11431.32,1891.9,1,3.0799999999999272,-18.149999999999864
10-16-2020,11503.73,1905.05,1,72.40999999999985,13.149999999999864
10-17-2020,11327.57,1905.05,0,-176.15999999999985,0.0
10-18-2020,11366.51,1905.05,0,38.94000000000051,0.0
10-19-2020,11508.2,1905.6,1,141.6900000000005,0.5499999999999545
10-20-2020,11758.16,1898.4,1,249.95999999999913,-7.199999999999818
10-21-2020,11925.46,1924.15,1,167.29999999999927,25.75
10-22-2020,12831.56,1900.95,1,906.1000000000004,-23.200000000000045
10-23-2020,12990.25,1903.65,1,158.6900000000005,2.7000000000000455
10-24-2020,12944.52,1903.65,0,-45.72999999999956,0.0
10-25-2020,13128.46,1903.65,0,183.9399999999987,0.0
10-26-2020,13036.77,1898.45,1,-91.68999999999869,-5.2000000000000455
10-27-2020,13076.37,1905.7,1,39.600000000000364,7.25
10-28-2020,13651.47,1869.95,1,575.0999999999985,-35.75
10-29-2020,13289.0,1870.3,1,-362.46999999999935,0.34999999999990905
10-30-2020,13458.66,1881.85,1,169.65999999999985,11.549999999999955
10-31-2020,13564.72,1881.85,0,106.05999999999949,0.0
11-01-2020,13810.32,1881.85,0,245.60000000000036,0.0
11-02-2020,13758.88,1889.9,1,-51.44000000000051,8.050000000000182
11-03-2020,13575.17,1908.3,1,-183.70999999999913,18.399999999999864
11-04-2020,14023.31,1900.15,1,448.1399999999994,-8.149999999999864
11-05-2020,14155.59,1938.45,1,132.28000000000065,38.299999999999955
11-06-2020,15591.39,1940.8,1,1435.7999999999993,2.349999999999909
11-07-2020,15595.77,1940.8,0,4.380000000001019,0.0
11-08-2020,14839.84,1940.8,0,-755.9300000000003,0.0
11-09-2020,15490.6,1867.3,1,650.7600000000002,-73.5
11-10-2020,15328.53,1878.7,1,-162.0699999999997,11.400000000000091
11-11-2020,15317.04,1860.95,1,-11.489999999999782,-17.75
11-12-2020,15708.65,1874.85,1,391.60999999999876,13.899999999999864
11-13-2020,16295.57,1890.9,1,586.9200000000001,16.050000000000182
11-14-2020,16339.33,1890.9,0,43.76000000000022,0.0
11-15-2020,16091.07,1890.9,0,-248.26000000000022,0.0
11-16-2020,15968.16,1885.6,1,-122.90999999999985,-5.300000000000182
11-17-2020,16725.15,1889.05,1,756.9900000000016,3.4500000000000455
11-18-2020,17679.72,1876.1,1,954.5699999999997,-12.950000000000045
11-19-2020,17798.45,1857.35,1,118.72999999999956,-18.75
11-20-2020,17820.57,1875.7,1,22.11999999999898,18.350000000000136
11-21-2020,18687.45,1875.7,0,866.880000000001,0.0
11-22-2020,18699.75,1875.7,0,12.299999999999272,0.0
11-23-2020,18422.28,1840.2,1,-277.47000000000116,-35.5
11-24-2020,18398.91,1799.6,1,-23.36999999999898,-40.600000000000136
11-25-2020,19172.52,1810.2,1,773.6100000000006,10.600000000000136
11-26-2020,18739.8,1807.4,1,-432.72000000000116,-2.7999999999999545
11-27-2020,17151.44,1779.3,1,-1588.3600000000006,-28.100000000000136
11-28-2020,17138.87,1779.3,0,-12.569999999999709,0.0
11-29-2020,17732.42,1779.3,0,593.5499999999993,0.0
11-30-2020,18191.6,1762.55,1,459.1800000000003,-16.75
12-01-2020,19709.73,1810.75,1,1518.130000000001,48.200000000000045
12-02-2020,18792.52,1822.6,1,-917.2099999999991,11.849999999999909
12-03-2020,19226.97,1832.35,1,434.4500000000007,9.75
12-04-2020,19454.54,1843.0,1,227.5699999999997,10.650000000000091
12-05-2020,18670.49,1843.0,0,-784.0499999999993,0.0
12-06-2020,19155.06,1843.0,0,484.5699999999997,0.0
12-07-2020,19377.66,1859.95,1,222.59999999999854,16.950000000000045
12-08-2020,19181.41,1868.15,1,-196.25,8.200000000000045
12-09-2020,18318.87,1841.75,1,-862.5400000000009,-26.40000000000009
12-10-2020,18554.15,1844.35,1,235.28000000000247,2.599999999999909
12-11-2020,18247.76,1842.0,1,-306.39000000000306,-2.349999999999909
12-12-2020,18029.36,1842.0,0,-218.39999999999782,0.0
12-13-2020,18803.44,1842.0,0,774.0799999999981,0.0
12-14-2020,19164.48,1831.15,1,361.0400000000009,-10.849999999999909
12-15-2020,19276.59,1850.65,1,112.11000000000058,19.5
12-16-2020,19439.75,1851.95,1,163.15999999999985,1.2999999999999545
12-17-2020,21379.48,1890.75,1,1939.7299999999996,38.799999999999955
12-18-2020,22847.46,1879.75,1,1467.9799999999996,-11.0
12-19-2020,23150.79,1879.75,0,303.33000000000175,0.0
12-20-2020,23869.92,1879.75,0,719.1299999999974,0.0
12-21-2020,23490.58,1880.0,1,-379.3399999999965,0.25
12-22-2020,22745.48,1877.1,1,-745.1000000000022,-2.900000000000091
12-23-2020,23824.99,1875.0,1,1079.510000000002,-2.099999999999909
12-24-2020,23253.37,1875.0,0,-571.6200000000026,0.0
12-25-2020,23715.53,1875.0,0,462.15999999999985,0.0
12-26-2020,24693.58,1875.0,0,978.0500000000029,0.0
12-27-2020,26443.21,1875.0,0,1749.6299999999974,0.0
12-28-2020,26246.58,1875.0,0,-196.62999999999738,0.0
12-29-2020,27036.69,1874.3,1,790.109999999997,-0.7000000000000455
12-30-2020,27376.37,1887.6,1,339.6800000000003,13.299999999999955
12-31-2020,28856.59,1887.6,0,1480.2200000000012,0.0
01-01-2021,28982.56,1887.6,0,125.97000000000116,0.0
01-02-2021,29393.75,1887.6,0,411.1899999999987,0.0
01-03-2021,32195.46,1887.6,0,2801.709999999999,0.0
01-04-2021,33000.78,1943.2,1,805.3199999999997,55.600000000000136
01-05-2021,32035.03,1940.35,1,-965.75,-2.8500000000001364
01-06-2021,34046.67,1931.95,1,2011.6399999999994,-8.399999999999864
01-07-2021,36860.41,1920.1,1,2813.7400000000052,-11.850000000000136
01-08-2021,39486.04,1862.9,1,2625.6299999999974,-57.19999999999982
01-09-2021,40670.25,1862.9,0,1184.2099999999991,0.0
01-10-2021,40240.72,1862.9,0,-429.52999999999884,0.0
01-11-2021,38240.09,1847.25,1,-2000.6300000000047,-15.650000000000091
01-12-2021,35544.94,1841.25,1,-2695.149999999994,-6.0
01-13-2021,34011.82,1858.85,1,-1533.1200000000026,17.59999999999991
01-14-2021,37393.13,1841.75,1,3381.3099999999977,-17.09999999999991
01-15-2021,39158.47,1839.0,1,1765.3400000000038,-2.75
01-16-2021,36828.52,1839.0,0,-2329.9500000000044,0.0
01-17-2021,36065.2,1839.0,0,-763.3199999999997,0.0
01-18-2021,35793.01,1833.05,1,-272.18999999999505,-5.9500000000000455
01-19-2021,36632.35,1834.7,1,839.3399999999965,1.650000000000091
01-20-2021,36020.13,1856.6,1,-612.2200000000012,21.899999999999864
01-21-2021,35538.98,1862.1,1,-481.1499999999942,5.5
01-22-2021,30797.88,1852.7,1,-4741.100000000002,-9.399999999999864
01-23-2021,33002.38,1852.7,0,2204.4999999999964,0.0
01-24-2021,32099.74,1852.7,0,-902.6399999999958,0.0
01-25-2021,32276.84,1856.85,1,177.09999999999854,4.149999999999864
01-26-2021,32243.26,1856.6,1,-33.580000000001746,-0.25
01-27-2021,32541.8,1843.0,1,298.5400000000009,-13.599999999999909
01-28-2021,30419.17,1853.7,1,-2122.630000000001,10.700000000000045
01-29-2021,33403.17,1863.8,1,2984.0,10.099999999999909
01-30-2021,34314.26,1863.8,0,911.0900000000038,0.0
01-31-2021,34318.1,1863.8,0,3.8399999999965075,0.0
02-01-2021,33136.46,1862.95,1,-1181.6399999999994,-0.849999999999909
02-02-2021,33522.9,1833.1,1,386.4400000000023,-29.850000000000136
02-03-2021,35529.66,1835.45,1,2006.760000000002,2.3500000000001364
02-04-2021,37676.25,1785.9,1,2146.5899999999965,-49.549999999999955
02-05-2021,37002.09,1802.95,1,-674.1600000000035,17.049999999999955
02-06-2021,38278.61,1802.95,0,1276.520000000004,0.0
02-07-2021,39323.26,1802.95,0,1044.6500000000015,0.0
02-08-2021,38928.1,1835.25,1,-395.1600000000035,32.299999999999955
02-09-2021,46364.3,1839.6,1,7436.200000000004,4.349999999999909
02-10-2021,46589.58,1842.65,1,225.27999999999884,3.050000000000182
02-11-2021,44878.17,1840.1,1,-1711.4100000000035,-2.550000000000182
02-12-2021,48013.38,1816.35,1,3135.209999999999,-23.75
02-13-2021,47471.4,1816.35,0,-541.9799999999959,0.0
02-14-2021,47185.19,1816.35,0,-286.2099999999991,0.0
02-15-2021,48720.37,1817.3,1,1535.1800000000003,0.9500000000000455
02-16-2021,47951.85,1794.25,1,-768.5200000000041,-23.049999999999955
02-17-2021,49160.1,1780.7,1,1208.25,-13.549999999999955
02-18-2021,52118.23,1773.15,1,2958.1300000000047,-7.5499999999999545
